review_confidence,geonames_id,name,ascii_name,feature_code,population,latitude,longitude,nearest_json_name,nearest_json_acs_code,distance_km,name_similarity,geonames_url
low,269924,Najmet es Sobh,Najmet es Sobh,PPL,0,34.15444,35.88083,Aarab El-Lahib,26374,1.655,0.455,https://www.geonames.org/269924
low,269777,Nimrîne,Nimrine,PPL,0,34.385,36.04972,Aain Et-Tine-Miniyé,37333,0.902,0.571,https://www.geonames.org/269777
low,13415518,Ouata,Ouata,PPL,0,34.08744,35.84233,Qartaba,26311,0.842,0.545,https://www.geonames.org/13415518
low,266189,Ouata Fârès,Ouata Fares,PPL,0,34.26042,35.81417,Deir Billa,34374,1.154,0.333,https://www.geonames.org/266189
low,266185,Ouata Mansoûr,Ouata Mansour,PPL,0,34.19833,35.71611,Jrabta El-Batroun,34219,0.793,0.375,https://www.geonames.org/266185
low,266181,Ouata Tabriyé,Ouata Tabriye,PPL,0,34.01611,35.73667,Raachine,25435,1.113,0.4,https://www.geonames.org/266181
low,266203,Ouata el Borj,Ouata el Borj,PPL,0,34.19306,35.63472,Berbara Jbayl,26183,0.929,0.364,https://www.geonames.org/266203
low,266202,Ouata el Hrâjlîyé,Ouata el Hrajliye,PPL,0,34.05389,35.79611,Qahmez,26367,1.468,0.316,https://www.geonames.org/266202
low,266199,Ouata el Kalb,Ouata el Kalb,PPL,0,34.14,35.74472,Hjoula,26226,0.945,0.4,https://www.geonames.org/266199
low,266198,Ouata el Khirbé,Ouata el Khirbe,PPL,0,34.06556,35.83389,Lassa,26331,1.344,0.25,https://www.geonames.org/266198
low,266197,Ouata el Laouz,Ouata el Laouz,PPL,0,34.01444,35.74444,Beqaata Aachqout,25431,1.397,0.48,https://www.geonames.org/266197
low,266334,Ouâdi Aïn el Aallaïq,Ouadi Ain el Aallaiq,PPL,0,33.9875,35.72583,Faytroun,25427,1.708,0.286,https://www.geonames.org/266334
low,266359,Ouâdi ej Jâmoûs,Ouadi ej Jamous,PPL,0,34.50111,36.01694,Qardaf,35341,1.182,0.4,https://www.geonames.org/266359
low,266336,Ouâdi et Tourkmâne,Ouadi et Tourkmane,PPL,0,34.37667,36.31917,Zighrine,54119,0.934,0.364,https://www.geonames.org/266336
low,266329,Ouâdi ez Zeïni,Ouadi ez Zeini,PPL,0,33.6277,35.40153,Jadra,23271,1.019,0.4,https://www.geonames.org/266329
low,7869972,Qaaqaait Ej Jisr,Qaaqaait Ej Jisr,PPL,0,33.32455,35.42446,Qaaqaaiyet Ej-Jisr,71381,0.903,0.933,https://www.geonames.org/7869972
low,269682,Qabr es Sindiâne,Qabr es Sindiane,PPL,0,34.18972,35.81611,Bcheaali,34316,1.459,0.273,https://www.geonames.org/269682
low,269681,Qabrchmoun,Qabrchmoun,PPL,0,33.75389,35.545,Aain Ksour,24371,1.243,0.333,https://www.geonames.org/269681
low,271499,Qalaat Bakdâch,Qalaat Bakdach,PPL,0,34.30139,36.36222,Ras Baalbek Ouadi Faara,54143,1.379,0.312,https://www.geonames.org/271499
low,269402,Qalaat Sanioûra,Qalaat Sanioura,PPL,0,33.61889,35.48611,Chhim,23211,1.208,0.111,https://www.geonames.org/269402
low,269557,Qalaat el Hamra,Qalaat el Hamra,PPL,0,34.02306,35.68028,Jdaidet Ghazir,25317,1.026,0.435,https://www.geonames.org/269557
low,269409,Qal‘at Nusayr an Nimr,Qal`at Nusayr an Nimr,PPL,0,34.51667,36.23333,Aakkar El-Aatiqa,35191,1.398,0.296,https://www.geonames.org/269409
low,269570,Qal‘at al Burj,Qal`at al Burj,PPL,0,34.61667,36.36667,Aamayer,35512,0.952,0.375,https://www.geonames.org/269570
low,166180,Qal‘at Şubaybī,Qal`at Subaybi,PPL,0,33.33853,35.60395,Marjaayoun,73111,1.849,0.364,https://www.geonames.org/166180
low,269342,Qannābat Brummānā,Qannabat Brummana,PPL,0,33.88333,35.61667,Qennabet Broummana,22643,1.021,0.848,https://www.geonames.org/269342
low,269351,Qanât Bakîsh,Qanat Bakish,PPL,0,33.96389,35.81389,Baskinta,22797,1.634,0.421,https://www.geonames.org/269351
low,269212,Qassoûba,Qassouba,PPL,0,33.67249,35.4267,Jiye,23267,0.812,0.154,https://www.geonames.org/269212
low,269149,Qattîne el Marj,Qattine el Marj,PPL,0,33.98861,35.76806,Kfar Dibiane,25439,1.75,0.364,https://www.geonames.org/269149
low,279132,Qbaïyat,Qbaiyat,PPL,0,34.57083,36.28111,Qbaiyat Aakkar,35487,1.933,0.7,https://www.geonames.org/279132
low,269018,Qbaïyat el Gharbiyé,Qbaiyat el Gharbiye,PPL,0,34.57972,36.26,Barde,35408,1.921,0.4,https://www.geonames.org/269018
low,269655,Qeddâm,Qeddam,PPL,0,34.18278,36.19611,Ram Baalbek,53281,1.908,0.444,https://www.geonames.org/269655
low,269089,Qelia,Qelia,PPL,0,33.43694,35.65556,Qelaya,52291,0.781,0.8,https://www.geonames.org/269089
low,268978,Qommol,Qommol,PPL,0,33.84278,35.86139,Zahle Aradi,51133,1.853,0.133,https://www.geonames.org/268978
low,414026,Qoubaiyat,Qoubaiyat,PPL,0,34.56667,36.28333,Qbaiyat Aakkar,35487,1.611,0.8,https://www.geonames.org/414026
low,268907,Qouâlé,Qouale,PPL,0,34.06332,35.65742,Nahr Ibrahim,26171,0.873,0.222,https://www.geonames.org/268907
low,269072,Qraïta,Qraita,PPL,0,34.37444,36.315,Zighrine,54119,1.278,0.286,https://www.geonames.org/269072
low,279169,Qâsmiyé,Qasmiye,PPL,0,33.33168,35.25266,Aain Abou Abdallah,62291,1.248,0.333,https://www.geonames.org/279169
low,269199,Qâteaa Bou Mrâd,Qateaa Bou Mrad,PPL,0,34.24694,35.92583,Breissat,36157,1.699,0.222,https://www.geonames.org/269199
low,269202,Qâteaa el Baaïnîyé,Qateaa el Baainiye,PPL,0,34.03111,35.76194,Ouata El-Jaouz,25455,0.818,0.348,https://www.geonames.org/269202
low,268766,Ra's al-Misri,Ra's al-Misri,PPL,0,33.11389,35.17194,Aalma Ech-Chaab,62316,1.116,0.364,https://www.geonames.org/268766
low,268857,Rakti,Rakti,PPL,0,34.07333,35.68917,Zaaitre,25353,0.868,0.182,https://www.geonames.org/268857
low,6275265,Ramlet el Bayda,Ramlet el Bayda,PPL,0,33.86972,35.48278,Msaitbe foncière,10210,1.374,0.273,https://www.geonames.org/6275265
low,268812,Ramlet el Hamra,Ramlet el Hamra,PPL,0,34.40278,36.06778,Sfire,37337,0.863,0.25,https://www.geonames.org/268812
low,7840027,Ras Aalous,Ras Aalous,PPL,0,33.65692,35.45356,Baassir,23255,0.907,0.375,https://www.geonames.org/7840027
low,268723,Rasm el Hadeth,Rasm el Hadeth,PPL,0,34.14139,36.27556,Chaat,53274,1.873,0.533,https://www.geonames.org/268723
low,7870308,Rawda,Rawda,PPL,0,33.74759,35.87888,Raouda (Istabel),52295,1.234,0.632,https://www.geonames.org/7870308
low,6278558,Rejm Beït Housseïn,Rejm Beit Houssein,PPL,0,34.60639,36.38361,Aamayer,35512,1.509,0.222,https://www.geonames.org/6278558
low,6278549,Rejm Beït Khalaf,Rejm Beit Khalaf,PPL,0,34.61944,36.39056,Aamayer,35512,1.264,0.4,https://www.geonames.org/6278549
low,268795,Reqlây,Reqlay,PPL,0,33.22696,35.28759,Aaytit,62217,1.156,0.364,https://www.geonames.org/268795
low,6274919,Riviéra,Riviera,PPL,0,33.85472,35.48472,Chiyah,21111,1.43,0.333,https://www.geonames.org/6274919
low,268601,Rjoum,Rjoum,PPL,0,33.81833,35.59472,Kahhale,24313,0.811,0.0,https://www.geonames.org/268601
low,268628,Rouaïssat Saoufar,Rouaissat Saoufar,PPL,0,33.80028,35.6725,Qrayet Baabda,21344,1.057,0.48,https://www.geonames.org/268628
low,268629,Rouaïssât Salîma,Rouaissat Salima,PPL,0,33.87222,35.68306,Aarbaniye,21381,0.869,0.286,https://www.geonames.org/268629
low,6271733,Râai es Sâleh,Raai es Saleh,PPL,0,33.82972,35.73222,Qalaat Baabda,21416,0.932,0.267,https://www.geonames.org/6271733
low,6253857,Râchaïya el Ouadi,Rachaiya el Ouadi,PPLA2,0,33.50089,35.8437,Rachaiya,55111,3.211,0.87,https://www.geonames.org/6253857
low,268731,Râchkiddé,Rachkidde,PPL,0,34.23861,35.76944,Helta,34267,0.825,0.167,https://www.geonames.org/268731
low,268837,Râmât,Ramat,PPL,0,34.21833,35.71639,Deir Kfifane,34223,0.999,0.25,https://www.geonames.org/268837
low,268750,Râs Aaqabet er Ratl,Ras Aaqabet er Ratl,PPL,0,34.38917,36.30833,Zighrine,54119,1.209,0.2,https://www.geonames.org/268750
low,6277947,Râs el Aâssi,Ras el Aassi,PPL,0,34.35278,36.38806,Deir Mar Maroun Baalbek,53244,0.873,0.286,https://www.geonames.org/6277947
low,268783,Râs el Aïn,Ras el Ain,PPL,0,34.00028,36.21861,Baalbek,53111,1.808,0.308,https://www.geonames.org/268783
low,268784,Râs el Aïn,Ras el Ain,PPL,0,33.22769,35.21719,Deir Qanoun El-Aain,62179,1.877,0.545,https://www.geonames.org/268784
low,6278747,Râs el Aïn,Ras el Ain,PPL,0,33.99889,36.21861,Baalbek,53111,1.932,0.308,https://www.geonames.org/6278747
low,268772,Râs el Karm,Ras el Karm,PPL,0,34.06667,35.79722,Qahmez,26367,1.244,0.308,https://www.geonames.org/268772
low,6277960,Râs el Kroûm,Ras el Kroum,PPL,0,34.33972,36.47917,Qaa Baalbek,53241,1.987,0.222,https://www.geonames.org/6277960
low,272113,Râs el Laouzé,Ras el Laouze,PPL,0,33.18451,35.23424,Aaziye,62294,1.099,0.533,https://www.geonames.org/272113
low,268768,Râs el Marj,Ras el Marj,PPL,0,34.12972,35.87472,Laqlouq,26361,0.953,0.143,https://www.geonames.org/268768
low,6270937,Sadr el Massaouil,Sadr el Massaouil,PPL,0,33.08719,35.42575,Yaroun,72159,0.813,0.421,https://www.geonames.org/6270937
low,268337,Sahret el Qach,Sahret el Qach,PPL,0,33.78722,35.81694,Qabb Elias,51234,1.65,0.3,https://www.geonames.org/268337
low,6275260,Saint Michel,Saint Michel,PPL,0,33.85972,35.48389,Chiyah,21111,1.538,0.25,https://www.geonames.org/6275260
low,6275261,Saint Simon,Saint Simon,PPL,0,33.86167,35.48444,Chiyah,21111,1.557,0.133,https://www.geonames.org/6275261
low,268216,Sanaallah,Sanaallah,PPL,0,34.40639,35.93139,Rachaaine,33117,0.839,0.333,https://www.geonames.org/268216
low,268164,Saqi Lâssa,Saqi Lassa,PPL,0,34.07722,35.85028,Lassa,26331,1.01,0.714,https://www.geonames.org/268164
low,7839016,Saraain El Faouqa,Saraain El Faouqa,PPL,0,33.87864,36.09288,Nabi Chit,53445,1.903,0.2,https://www.geonames.org/7839016
low,7839006,Saraain Et Tahta,Saraain Et Tahta,PPL,0,33.87978,36.07874,Serraaine Et-Tahta,53437,1.303,0.846,https://www.geonames.org/7839006
low,7840025,Saraouniye,Saraouniye,PPL,0,33.5822,35.4383,Joun,23336,1.32,0.429,https://www.geonames.org/7840025
low,6274091,Sebaal,Sebaal,PPL,0,33.76111,35.61583,Btater,24447,1.125,0.364,https://www.geonames.org/6274091
low,6275295,Serail,Serail,PPL,0,33.83444,35.54028,Boutchay,21227,0.976,0.143,https://www.geonames.org/6275295
low,267132,Serraaïn el Faouqa,Serraain el Faouqa,PPL,0,33.87861,36.09306,Nabi Chit,53445,1.893,0.222,https://www.geonames.org/267132
low,267131,Serraaïn et Tahta,Serraain et Tahta,PPL,0,33.88056,36.07944,Serraaine Et-Tahta,53437,1.305,0.963,https://www.geonames.org/267131
low,268133,Sertoûka,Sertouka,PPL,0,34.39,36.02,Qattine-Miniyé,37315,0.789,0.286,https://www.geonames.org/268133
low,268464,Sfaïnet el Qaïtaa,Sfainet el Qaitaa,PPL,0,34.46139,36.02889,Sfaynet El-Qaitaa,35324,1.139,0.923,https://www.geonames.org/268464
low,267668,Shaqdouf Aakkar,Shaqdouf Aakkar,PPL,0,34.52389,36.21806,Aain Yaaqoub,35187,1.563,0.32,https://www.geonames.org/267668
low,11126042,Sheikh Ayash,Sheikh Ayash,PPL,0,34.62306,36.0925,Chir Hmairine,35224,0.972,0.32,https://www.geonames.org/11126042
low,267048,Sollom,Sollom,PPL,0,33.52722,35.48889,Berti,61488,0.947,0.0,https://www.geonames.org/267048
low,6275314,Sotlay,Sotlay,PPL,0,33.85333,35.52389,Haret Hreik,21144,1.124,0.235,https://www.geonames.org/6275314
low,267062,Soukkara,Soukkara,PPL,0,33.31388,35.26001,Aain Abou Abdallah,62291,0.953,0.4,https://www.geonames.org/267062
low,277961,Soultâne Yaaqoûb,Soultane Yaaqoub,PPL,0,33.64472,35.86111,Soultan Yaacoub Faouqa,52231,1.557,0.846,https://www.geonames.org/277961
low,277960,Soultâne Yaaqoûb et Tahta,Soultane Yaaqoub et Tahta,PPL,0,33.64417,35.84333,Soultan Yaacoub Faouqa,52231,1.24,0.75,https://www.geonames.org/277960
low,277930,Souâq es Safsâf,Souaq es Safsaf,PPL,0,33.87667,35.82,Tarchich,21481,1.047,0.182,https://www.geonames.org/277930
low,268170,Sâqiet Zaîdâne,Saqiet Zaidane,PPL,0,34.12667,35.64333,Jbayl,26111,1.151,0.267,https://www.geonames.org/268170
low,268178,Sâqiet ed Delb,Saqiet ed Delb,PPL,0,34.105,35.89583,Yanouh Jbayl,26347,1.39,0.364,https://www.geonames.org/268178
low,267139,Sîret Hana,Siret Hana,PPL,0,34.02667,36.00556,Jebaa,53171,1.905,0.429,https://www.geonames.org/267139
low,268173,Sāqiyyat al-Misk,Saqiyyat al-Misk,PPL,0,33.91833,35.67694,Bhersaf,22535,1.085,0.667,https://www.geonames.org/268173
low,266901,Tall al Ḩayyāt,Tall al Hayyat,PPL,0,34.56667,36.0,Mqaiteaa,35261,0.883,0.333,https://www.geonames.org/266901
low,266889,Tall ez Zaatar,Tall ez Zaatar,PPL,0,33.86861,35.54917,Mkalles,22279,0.829,0.421,https://www.geonames.org/266889
low,266884,Tall Ḏunūb al-Ǧadida,Tall Dunub al-Gadida,PPL,0,33.67278,35.76667,Aana,52161,1.203,0.333,https://www.geonames.org/266884
low,266895,Tallet el Mjabber,Tallet el Mjabber,PPL,0,34.57861,36.07889,Tall Aabbas El-Gharbi,35211,1.076,0.6,https://www.geonames.org/266895
low,266892,Tallet ez Zefîr,Tallet ez Zefir,PPL,0,34.57556,36.08333,Koueikhat,35215,1.018,0.182,https://www.geonames.org/266892
low,266813,Tariq ej Jdîdé,Tariq ej Jdide,PPL,0,33.79556,35.82528,Makse,51217,1.693,0.235,https://www.geonames.org/266813
low,266787,Tarouel,Tarouel,PPL,0,34.15222,35.63139,Aamchit,26141,1.208,0.286,https://www.geonames.org/266787
low,6274009,Tassouîné,Tassouine,PPL,0,33.76611,35.555,Aaynab,24351,0.853,0.615,https://www.geonames.org/6274009
low,266922,Taḩwīţat an Nahr,Tahwitat an Nahr,PPL,0,33.86667,35.51667,Furn Ech-Chebbak,21133,1.077,0.08,https://www.geonames.org/266922
low,266909,Tell Aabbâs ech Charqi,Tell Aabbas ech Charqi,PPL,0,34.58833,36.07917,Koueikhat,35215,1.08,0.214,https://www.geonames.org/266909
low,266911,Tell Aabbâs el Gharbi,Tell Aabbas el Gharbi,PPL,0,34.58361,36.0775,Tall Aabbas El-Gharbi,35211,0.876,0.968,https://www.geonames.org/266911
low,266887,Tell Bîbî,Tell Bibi,PPL,0,34.61722,36.00667,Cheikh Zennad,35267,0.924,0.444,https://www.geonames.org/266887
low,266881,Tell Kindi,Tell Kindi,PPL,0,34.61139,36.07361,Tall Hmayra,35237,1.167,0.421,https://www.geonames.org/266881
low,6277882,Tell el Fâr,Tell el Far,PPL,0,34.41333,36.4125,Hermel,54111,1.572,0.308,https://www.geonames.org/6277882
low,266890,Tell ez Zaazeaa,Tell ez Zaazeaa,PPL,0,33.67361,35.85361,Soltan Yacoub el Aradi,52241,1.356,0.429,https://www.geonames.org/266890
low,266706,Temnîne et Tehta,Temnine et Tehta,PPL,0,33.88611,35.99444,Temnine Et-Tahta,53425,1.242,0.917,https://www.geonames.org/266706
low,266820,Târây,Taray,PPL,0,33.21267,35.45059,Jmaijme,72221,1.116,0.182,https://www.geonames.org/266820
low,6273887,Yanâr,Yanar,PPL,0,33.78694,35.50389,Bchamoun,24243,1.02,0.308,https://www.geonames.org/6273887
low,6274968,Yarzé,Yarze,PPL,0,33.83611,35.55194,Baabda,21211,1.186,0.333,https://www.geonames.org/6274968
low,266092,Yohmor el Beqâa,Yohmor el Beqaa,PPL,0,33.48528,35.66889,Yohmor BG,52281,0.805,0.737,https://www.geonames.org/266092
low,266110,Yârîta,Yarita,PPL,0,34.22694,35.79028,Assia,34263,0.956,0.545,https://www.geonames.org/266110
low,266057,Zaghla,Zaghla,PPL,0,33.4037,35.6877,Hasbaiya,74111,1.509,0.6,https://www.geonames.org/266057
low,6273742,Zahhar,Zahhar,PPL,0,33.81917,35.61306,Chouit,21354,1.402,0.167,https://www.geonames.org/6273742
low,8624750,Zaqzouq,Zaqzouq,PPL,0,34.45218,36.00725,Jdeidet El-Qaitaa,35344,1.074,0.111,https://www.geonames.org/8624750
low,265953,Zarâyeb Choukr,Zarayeb Choukr,PPL,0,34.09278,36.06167,Dar El-Ouassaa,53366,1.735,0.381,https://www.geonames.org/265953
low,265717,Zouaïtîni,Zouaitini,PPL,0,33.86417,35.7775,Kfar Selouane,21476,1.146,0.381,https://www.geonames.org/265717
low,265976,Zoummar,Zoummar,PPL,0,34.12296,35.72011,Ras Osta,26241,0.886,0.308,https://www.geonames.org/265976
low,265975,Zoummâr,Zoummar,PPL,0,34.14306,35.63222,Aamchit,26141,0.99,0.308,https://www.geonames.org/265975
low,8624336,Zouq el Bacha,Zouq el Bacha,PPL,0,34.49186,35.99763,Beit El-Haouch,35367,1.336,0.421,https://www.geonames.org/8624336
low,277286,Zrâzîr,Zrazir,PPL,0,34.15194,36.12417,Bechouat,53333,0.946,0.25,https://www.geonames.org/277286
low,265820,Zélhmaya,Zelhmaya,PPL,0,34.07873,35.66255,Kharayeb Nahr Ibrahim,25181,0.753,0.357,https://www.geonames.org/265820
low,274464,Ḩārat al Mawārinah,Harat al Mawarinah,PPL,0,33.58333,35.46667,Joun,23336,1.349,0.375,https://www.geonames.org/274464
